0,5132113821138233; 1,23566733440088e-9
0,5132113821138233; 1,1318288521929136e-9
0,6575203252032509; 1,015699177277907e-9
1,2347560975609753; 9,403802617208814e-10
1,3790650406504028; 8,559128177202172e-10
2,1006097560975547; 7,816962550060497e-10
3,2791327913279247; 7,104421336694618e-10
4,409552845528452; 6,406648136400698e-10
6,182491289198609; 5,720538078280646e-10
7,872967479674784; 5,144330461964637e-10
9,893292682926827; 4,691395137966402e-10
10,759146341463406; 4,253376044639292e-10
11,91361788617887; 3,8562532562442515e-10
13,191782810685254; 3,478716072179811e-10
16,026422764227647; 3,138058777016935e-10
19,129065040650417; 2,93329474836575e-10
23,241869918699194; 2,698615059529874e-10
27,571138211382106; 2,4778730116913883e-10
31,900406504065046; 2,3059036848133971e-10
36,22967479674796; 2,1563591881351598e-10
40,5589430894309; 2,0387601897731042e-10
44,88821138211381; 1,941725881710036e-10
49,21747967479675; 1,8583500204437382e-10
53,54674796747966; 1,785070944187731e-10
57,8760162601626; 1,7188673272041304e-10
62,20528455284551; 1,6652387566325353e-10
66,53455284552845; 1,6132833946536256e-10
70,86382113821136; 1,5686757547108892e-10
75,1930894308943; 1,527162180223061e-10
79,52235772357722; 1,4903766841597898e-10
83,85162601626016; 1,4544772581800663e-10
88,18089430894307; 1,4246434621835638e-10
92,510162601626; 1,3937214627984176e-10
96,83943089430892; 1,3651338712336636e-10
101,16869918699186; 1,3403968788699403e-10
105,49796747967477; 1,312903064983437e-10
109,82723577235771; 1,2922595162129983e-10
114,15650406504062; 1,271940558128039e-10
118,48577235772356; 1,2504157547526456e-10
122,8150406504065; 1,2307547307935818e-10
127,14430894308941; 1,2128805906623483e-10
131,47357723577235; 1,1952660350587477e-10
135,80284552845526; 1,1793441761296646e-10
140,1321138211382; 1,1622166668545196e-10
144,46138211382112; 1,1481339071142166e-10
148,79065040650403; 1,135605382227635e-10
153,119918699187; 1,1204782488827533e-10
157,4491869918699; 1,1069012400312478e-10
161,77845528455282; 1,0948226491571434e-10
166,10772357723573; 1,081556513189527e-10
170,4369918699187; 1,0710594366883951e-10
174,7662601626016; 1,0580812432545584e-10
179,09552845528452; 1,0465353799140542e-10
183,42479674796743; 1,0376424383676195e-10
187,7540650406504; 1,0275715711281031e-10
192,08333333333331; 1,0138835308800306e-10
196,41260162601623; 1,0089513972068462e-10
200,74186991869914; 9,979416424988532e-11
205,0711382113821; 9,882560924261312e-11
209,40040650406502; 9,834486258851235e-11
213,72967479674793; 9,715320262438925e-11
218,05894308943084; 9,691660900466423e-11
222,3882113821138; 9,550909781900595e-11
226,71747967479672; 9,492868494091101e-11
231,04674796747963; 9,412202779155714e-11
235,37601626016254; 9,332222521684576e-11
239,7052845528455; 9,27551020572174e-11
244,03455284552842; 9,17429512991215e-11
248,36382113821134; 9,140802806223178e-11
252,69308943089425; 9,074184520740435e-11
257,0223577235772; 9,008051750157684e-11
261,3516260162601; 8,964231218495456e-11
265,68089430894304; 8,877228625725814e-11
270,010162601626; 8,855610237479705e-11
274,3394308943089; 8,758977142194684e-11
278,66869918699183; 8,74830543375002e-11
282,99796747967474; 8,66339851462609e-11
287,3272357723577; 8,621254581682318e-11
291,6565040650406; 8,56886284834159e-11
295,98577235772353; 8,496048877698823e-11
300,31504065040644; 8,475358762468034e-11
304,6443089430894; 8,403339343434302e-11
308,9735772357723; 8,372661524880053e-11
313,30284552845524; 8,331931909906238e-11
317,63211382113815; 8,261131261532788e-11
321,9613821138211; 8,251066115475745e-11
326,290650406504; 8,241013232529193e-11
330,61991869918694; 8,170985166238405e-11
334,94918699186985; 8,131236625253114e-11
339,2784552845528; 8,131236625253114e-11
343,60772357723573; 8,131236625253114e-11
347,93699186991864; 8,131236625253114e-11
